gp,min,fgm,fg,3p_made,3pa,3p,ftm,fta,ft,oreb,dreb,reb,stl,blk,target_5yrs,shooting_accuracy,assist_turnover_ratio
76,35.6,4.2,38.6,1.9,4.9,39.0,1.8,2.2,80.4,0.6,2.9,3.4,1.3,0.3,1,1.111111111111111,2.518518518518518
61,34.9,6.1,46.5,0.3,0.9,30.2,3.8,5.1,74.7,1.4,2.7,4.0,1.4,0.6,1,1.2366412213740459,1.40625
75,33.5,4.4,45.9,0.1,0.2,35.7,2.7,3.8,70.1,2.5,4.9,7.4,0.8,1.4,1,1.2105263157894737,0.7142857142857143
70,29.2,4.0,40.0,0.6,1.9,30.5,1.1,1.4,78.6,1.0,2.8,3.8,1.0,0.2,1,0.9696969696969696,0.9375
55,26.8,2.8,38.4,0.1,0.4,23.8,1.5,1.8,81.6,0.7,2.5,3.2,1.1,0.1,1,0.986111111111111,2.6
73,24.5,2.5,40.3,0.9,2.6,35.8,0.9,1.4,63.1,1.5,2.9,4.3,0.6,0.1,1,1.096774193548387,1.3
75,23.9,2.7,45.9,0.0,0.0,0.0,1.9,2.4,76.5,2.5,3.8,6.3,0.4,0.3,1,1.2166666666666666,0.7
67,23.7,3.4,43.0,0.3,1.0,30.3,1.4,2.1,70.3,2.2,3.3,5.5,1.0,0.8,1,1.0886075949367087,1.4
82,22.5,2.4,46.0,0.0,0.0,0.0,1.2,1.7,69.7,1.5,4.1,5.6,0.3,0.9,1,1.150943396226415,0.5263157894736842
37,15.5,1.5,35.9,0.4,1.4,30.2,0.8,1.1,71.8,0.2,1.1,1.3,0.8,0.1,0,1.0,3.222222222222222
38,19.1,1.7,45.7,0.1,0.3,15.4,1.1,1.6,70.5,1.4,2.6,4.0,0.7,0.1,1,1.25,1.0833333333333335
47,19.0,2.4,39.4,0.1,0.2,44.4,1.4,2.2,62.9,1.2,2.4,3.6,0.7,0.4,1,1.0333333333333334,1.0909090909090908
75,18.6,2.1,38.6,1.0,2.7,37.1,0.7,0.9,82.1,0.2,1.3,1.6,0.8,0.1,1,1.0925925925925926,1.6470588235294117
56,18.6,3.6,49.4,0.2,0.6,30.6,1.1,1.4,76.9,1.2,1.4,2.6,0.9,0.2,1,1.1643835616438356,2.625
41,17.9,1.8,35.5,0.2,0.8,21.2,0.5,0.9,59.5,1.4,3.0,4.5,0.9,0.8,1,0.8400000000000001,0.7777777777777777
81,17.1,2.2,40.0,0.3,1.1,31.4,1.2,1.6,75.6,0.4,1.3,1.6,1.1,0.2,1,1.0727272727272728,1.4666666666666668
69,16.1,2.1,41.4,0.4,1.2,33.8,0.9,1.1,82.3,0.5,1.1,1.6,0.8,0.1,1,1.0784313725490198,2.0
53,14.5,2.7,40.1,0.4,1.2,31.1,1.1,1.5,72.8,0.3,0.9,1.2,0.5,0.1,1,1.0298507462686568,0.9090909090909091
24,15.1,1.8,40.4,0.5,1.4,38.2,0.5,1.0,47.8,1.0,1.8,2.8,1.2,0.5,0,1.0444444444444445,0.6666666666666667
57,13.5,2.0,38.0,0.2,0.7,25.6,0.8,1.0,78.6,0.4,0.9,1.3,0.5,0.0,1,0.9433962264150944,1.4444444444444444
71,13.1,1.5,47.4,0.0,0.0,0.0,0.8,1.1,71.3,1.6,2.5,4.2,0.4,0.4,1,1.1874999999999998,1.142857142857143
35,12.6,1.9,47.5,0.0,0.1,0.0,0.6,0.8,75.0,0.9,2.0,2.9,0.5,0.5,1,1.1,1.2
41,12.4,1.1,35.4,0.2,0.7,30.0,0.5,0.7,81.5,0.7,1.0,1.7,0.2,0.2,0,0.9375,1.25
74,11.9,1.6,35.2,1.1,2.8,39.1,0.3,0.3,79.2,0.4,1.1,1.5,0.3,0.1,1,1.0227272727272727,0.8333333333333334
49,14.8,2.0,42.4,0.7,1.8,40.4,0.9,1.1,81.1,0.3,1.9,2.3,0.6,0.2,0,1.1914893617021276,1.4285714285714286
36,11.3,1.5,45.7,0.0,0.1,0.0,0.5,1.2,44.2,1.4,1.9,3.3,0.4,0.0,0,1.09375,0.8333333333333334
41,10.4,1.3,40.3,0.5,1.1,47.7,0.5,0.6,83.3,0.5,0.9,1.3,0.3,0.1,1,1.129032258064516,0.6
72,10.1,0.9,42.5,0.2,0.5,33.3,0.4,0.6,70.5,0.5,1.2,1.8,0.4,0.1,1,1.1428571428571428,2.666666666666667
38,9.6,0.7,29.1,0.1,0.3,30.0,0.4,0.7,64.0,0.2,0.8,1.0,0.3,0.1,0,0.782608695652174,2.2
54,8.7,1.2,45.3,0.6,1.7,37.0,0.4,0.5,88.5,0.2,0.8,1.0,0.3,0.1,0,1.3076923076923077,4.0
16,4.4,0.4,43.8,0.1,0.2,33.3,0.3,0.4,66.7,0.1,0.3,0.4,0.1,0.0,1,1.2,0.25
78,36.6,5.5,41.6,0.4,1.4,31.8,4.0,4.8,82.4,1.7,3.4,5.1,1.8,0.4,1,1.1666666666666667,1.08
55,14.8,2.2,50.4,0.3,0.9,38.3,1.3,1.7,75.0,0.3,1.5,1.7,0.4,0.1,0,1.3636363636363635,1.1
82,31.3,4.8,47.2,0.0,0.1,20.0,3.9,5.9,66.1,3.0,5.7,8.8,0.8,1.1,1,1.3366336633663367,0.4347826086956522
47,29.5,4.7,36.9,1.2,3.7,31.6,2.7,3.4,80.0,0.4,1.3,1.7,0.8,0.1,0,1.0387596899224807,1.5555555555555554
70,26.8,5.1,45.7,0.2,0.7,29.2,2.2,3.0,71.2,2.3,4.2,6.5,0.8,0.5,1,1.1261261261261262,0.5714285714285714
75,26.1,3.6,39.9,0.9,2.7,32.2,1.4,2.1,64.0,0.4,2.2,2.6,1.1,0.2,0,1.043956043956044,2.0434782608695654
81,25.3,4.1,53.6,0.0,0.0,0.0,1.8,2.4,77.1,2.5,5.0,7.5,0.7,0.6,1,1.3157894736842106,1.0
49,20.8,3.7,52.9,0.0,0.3,14.3,1.6,3.0,52.1,2.2,3.5,5.7,0.5,1.1,1,1.289855072463768,0.4705882352941177
82,24.4,2.1,36.2,0.1,0.3,25.0,0.9,1.4,65.2,0.5,2.5,3.0,1.0,0.2,0,0.894736842105263,1.7894736842105263
64,23.5,2.7,36.9,1.6,4.5,35.3,1.3,1.7,76.6,0.3,2.0,2.3,0.6,0.1,0,1.1369863013698631,2.888888888888889
33,22.8,1.9,40.5,0.9,2.8,32.3,0.6,0.8,76.0,0.7,2.2,2.8,0.6,0.3,0,1.1304347826086958,1.4285714285714286
70,14.3,1.2,30.5,0.6,2.1,29.3,0.2,0.2,80.0,0.2,1.1,1.3,0.4,0.2,0,0.8157894736842106,1.4999999999999998
59,23.4,2.8,39.3,0.4,1.3,26.9,0.8,1.1,79.0,0.6,2.1,2.7,1.0,0.6,0,0.9452054794520549,1.5714285714285716
72,21.0,2.9,36.2,0.7,2.4,29.2,1.1,1.4,73.1,0.4,2.2,2.6,0.3,0.6,1,0.9493670886075949,1.1818181818181817
67,20.4,1.0,47.1,0.0,0.0,0.0,1.2,2.3,51.9,2.5,4.1,6.6,0.6,0.2,1,1.5238095238095237,0.625
66,16.7,2.1,40.2,0.6,1.8,32.2,1.5,1.8,83.1,0.4,1.4,1.8,0.7,0.2,1,1.215686274509804,1.25
75,16.6,2.6,42.2,0.2,1.1,22.2,0.9,1.2,78.4,1.1,2.3,3.4,0.6,0.2,0,1.032258064516129,0.7777777777777777
82,15.9,2.0,40.3,0.6,1.8,34.7,1.0,1.2,78.0,0.8,1.8,2.6,0.7,0.2,1,1.1176470588235294,1.1818181818181817
82,15.9,2.0,40.3,0.6,1.8,34.7,1.0,1.2,78.0,0.8,1.8,2.6,0.7,0.2,1,1.1176470588235294,1.1818181818181817
27,14.1,2.0,46.6,0.0,0.1,0.0,1.7,2.3,72.6,1.4,1.7,3.2,0.3,0.3,0,1.3255813953488373,0.8571428571428572
72,15.9,1.7,37.3,0.7,2.3,31.5,1.0,1.5,68.6,0.4,0.8,1.2,0.5,0.1,0,1.1333333333333333,1.25
42,15.4,2.5,38.4,0.6,2.0,29.8,0.9,1.1,80.4,0.3,1.4,1.7,0.6,0.1,1,0.9846153846153847,1.0
52,15.4,1.8,49.5,0.0,0.0,0.0,1.0,1.4,70.3,1.2,2.1,3.3,0.2,0.6,1,1.25,0.3
46,15.0,1.1,33.8,0.2,0.8,28.6,0.8,1.0,78.7,0.4,1.1,1.5,0.6,0.1,1,1.0,3.3333333333333335
35,13.9,1.6,43.4,0.0,0.1,0.0,1.6,2.3,69.5,0.7,1.6,2.4,0.2,0.1,0,1.2972972972972971,1.2857142857142858
51,13.1,1.5,38.7,0.4,1.1,33.3,0.6,0.8,67.4,0.3,0.8,1.2,0.4,0.3,0,1.0263157894736843,0.4444444444444445
55,12.4,1.7,46.6,0.0,0.0,0.0,1.3,1.9,68.0,1.2,1.8,3.0,0.2,0.4,0,1.2972972972972971,0.37499999999999994
58,11.8,1.0,38.5,0.2,0.4,41.7,0.2,0.3,50.0,0.3,1.1,1.3,0.5,0.1,0,0.8846153846153845,1.6
51,13.8,2.2,51.4,0.2,0.9,18.2,1.0,1.5,68.9,1.2,1.4,2.6,0.4,0.8,0,1.2727272727272725,1.0
76,11.5,1.3,39.3,0.3,0.9,27.9,0.2,0.3,69.6,0.3,0.9,1.2,0.1,0.1,1,0.9375,1.125
39,11.3,1.7,43.1,0.1,0.3,25.0,0.7,1.0,68.4,0.5,0.8,1.4,0.2,0.5,0,1.0512820512820513,0.4
46,10.4,1.6,52.1,0.0,0.0,0.0,0.5,1.1,50.0,0.7,1.6,2.3,0.1,0.3,1,1.2333333333333334,0.8333333333333334
50,10.3,1.4,41.2,0.4,1.2,36.1,0.4,0.5,80.8,0.2,0.7,0.9,0.3,0.0,1,1.0882352941176472,1.5454545454545452
42,10.4,1.3,44.9,0.5,1.1,42.6,0.3,0.4,64.7,0.1,1.0,1.1,0.2,0.3,1,1.1785714285714286,1.2
48,9.3,0.7,29.2,0.0,0.0,0.0,0.5,0.8,59.0,0.7,1.4,2.1,0.2,0.4,0,0.76,0.4
64,7.9,0.8,41.4,0.2,0.5,32.3,0.4,0.5,74.3,0.3,0.7,0.9,0.3,0.1,1,1.1666666666666667,1.4
36,7.6,1.1,37.9,0.2,0.7,28.0,0.2,0.3,70.0,0.2,0.6,0.9,0.4,0.1,0,0.896551724137931,0.6666666666666667
53,6.3,1.1,50.0,0.1,0.2,33.3,0.1,0.4,35.0,0.3,0.7,1.0,0.3,0.0,0,1.0909090909090908,0.5
57,12.2,2.0,41.0,0.6,1.9,32.4,0.3,0.4,79.2,0.2,1.3,1.5,0.6,0.1,0,1.0204081632653061,2.3749999999999996
19,5.8,0.6,29.7,0.3,0.7,35.7,0.2,0.2,75.0,0.1,0.4,0.4,0.1,0.1,0,0.8421052631578948,5.999999999999999
78,39.7,5.3,42.9,1.3,3.5,37.3,2.5,3.6,70.0,2.3,3.1,5.4,1.6,1.0,1,1.170731707317073,1.4
80,32.9,5.8,42.6,1.0,3.1,33.3,1.8,2.6,67.1,1.6,2.7,4.3,1.3,0.4,1,1.0588235294117647,1.5
80,30.5,3.6,38.0,0.5,2.2,24.0,1.6,2.3,70.4,1.0,2.8,3.7,1.7,0.5,1,0.9894736842105264,2.3823529411764706
77,29.4,3.5,41.9,0.8,2.5,32.3,1.4,2.1,67.5,0.4,2.1,2.6,1.2,0.1,1,1.1084337349397588,2.15
78,28.7,3.4,42.5,0.8,2.1,36.4,1.1,1.5,76.3,0.8,2.4,3.3,0.7,0.6,1,1.074074074074074,1.6923076923076923
55,11.8,1.3,40.6,0.4,1.5,26.5,0.8,1.0,80.0,0.3,2.1,2.4,0.3,0.5,0,1.1874999999999998,1.25
73,26.0,3.3,36.6,1.2,3.7,33.0,0.9,1.2,74.4,1.6,4.1,5.7,0.2,1.8,1,0.9670329670329672,1.1666666666666667
77,24.9,3.3,43.0,0.5,1.7,29.2,0.5,0.7,77.4,1.0,2.4,3.3,0.8,0.3,1,0.986842105263158,2.5555555555555554
47,24.6,3.7,45.3,0.8,2.4,34.5,2.6,3.4,77.5,0.9,1.9,2.8,1.5,0.2,1,1.329268292682927,1.7619047619047619
79,24.3,3.4,45.7,0.2,0.7,23.2,2.4,3.4,71.3,1.1,2.6,3.7,0.8,0.6,1,1.2533333333333334,1.2857142857142858
67,22.8,2.7,40.0,0.1,0.5,12.1,1.7,2.0,83.8,0.7,1.7,2.4,1.4,0.1,1,1.0746268656716418,2.142857142857143
70,20.6,2.3,46.1,0.0,0.0,0.0,1.9,2.6,74.0,2.0,2.3,4.2,0.4,0.3,1,1.3061224489795917,1.0
62,20.4,1.8,49.3,0.0,0.0,0.0,1.6,2.6,60.6,2.3,2.9,5.2,0.3,1.5,1,1.4166666666666665,0.625
71,19.6,2.1,49.7,0.0,0.0,0.0,1.9,3.1,60.4,1.6,3.2,4.8,0.4,1.3,1,1.4186046511627908,0.5714285714285715
77,18.3,1.5,42.1,0.0,0.0,50.0,1.5,2.1,70.1,1.7,2.2,3.9,0.4,0.6,1,1.25,1.2222222222222223
82,17.7,2.2,42.1,0.0,0.1,33.3,1.5,1.9,77.6,1.2,2.7,3.9,0.4,0.3,1,1.1346153846153846,0.9
68,16.3,1.6,38.4,0.2,1.1,19.2,0.3,0.4,64.3,1.1,2.0,3.1,0.3,0.4,0,0.8837209302325582,1.2857142857142858
72,16.0,2.6,50.1,0.0,0.0,0.0,1.5,2.2,65.6,1.5,2.2,3.8,0.2,0.7,1,1.2884615384615385,0.3
36,15.6,2.0,36.7,0.2,0.8,25.9,1.0,1.3,78.3,0.5,1.0,1.4,0.9,0.0,0,0.9636363636363636,2.0
64,15.1,1.5,45.3,0.3,0.7,36.4,0.4,0.6,63.9,0.5,0.8,1.3,0.9,0.1,1,1.090909090909091,2.5
57,14.3,1.6,38.7,0.0,0.0,0.0,1.2,1.7,70.7,1.1,2.4,3.5,0.3,0.5,1,1.0465116279069768,1.0
62,14.1,1.8,34.1,0.7,2.6,28.4,0.8,1.2,67.1,0.2,0.9,1.1,0.6,0.1,0,0.9811320754716982,1.5
35,11.3,0.8,35.0,0.3,1.4,24.5,0.5,0.6,72.7,0.1,1.3,1.4,0.3,0.1,0,1.0434782608695652,1.5714285714285716
47,13.1,1.7,53.6,0.0,0.0,0.0,0.9,1.6,55.4,1.2,2.7,3.9,0.4,0.7,1,1.3437499999999998,0.16666666666666669
40,10.1,1.2,42.6,0.1,0.3,33.3,0.5,0.7,75.0,0.3,0.8,1.1,0.5,0.1,0,1.0689655172413794,1.8
53,9.7,1.3,45.6,0.0,0.0,0.0,1.0,1.8,58.5,0.8,1.1,1.8,0.1,0.8,1,1.2857142857142858,0.33333333333333337
60,8.6,0.6,34.4,0.0,0.0,0.0,0.7,1.0,73.3,0.8,1.3,2.0,0.3,0.6,1,1.125,0.6666666666666667
53,8.5,1.2,51.7,0.0,0.0,0.0,0.8,1.1,73.7,0.6,1.4,2.0,0.1,0.1,0,1.409090909090909,0.16666666666666669
54,8.0,1.4,42.9,0.0,0.1,0.0,0.4,0.9,50.0,0.9,0.7,1.6,0.3,0.1,1,1.0,1.25
21,7.4,1.2,38.2,0.7,1.9,38.5,0.6,0.6,92.3,0.1,0.4,0.5,0.2,0.0,0,1.1874999999999998,2.4
41,5.8,1.2,44.9,0.0,0.0,0.0,0.4,0.7,66.7,0.8,0.9,1.7,0.2,0.1,1,1.0769230769230769,0.7499999999999999
35,5.6,0.8,31.8,0.1,0.5,29.4,0.1,0.3,50.0,0.3,0.2,0.5,0.2,0.0,0,0.75,1.0
39,10.9,1.9,57.1,0.0,0.0,0.0,0.8,1.4,54.5,1.3,1.9,3.1,0.1,0.8,0,1.3823529411764708,0.7499999999999999
68,33.4,5.1,44.5,0.0,0.2,9.1,1.8,2.8,63.0,2.0,5.4,7.4,1.1,1.7,1,1.0526315789473684,0.95
48,29.4,4.9,46.7,0.1,0.5,21.7,3.2,4.0,80.2,2.5,5.0,7.5,0.7,0.6,1,1.2452830188679245,0.631578947368421
82,29.1,4.5,43.6,1.8,4.4,40.7,1.1,1.6,71.1,0.8,3.2,4.0,0.6,0.2,1,1.1553398058252426,1.4166666666666667
81,26.3,3.9,50.5,0.0,0.2,5.3,1.5,2.9,52.1,1.6,4.3,5.9,0.6,1.5,1,1.2051282051282053,0.6666666666666666
80,22.6,3.6,43.1,0.8,2.1,38.2,1.3,1.8,71.7,1.4,1.8,3.2,0.8,0.3,1,1.1071428571428572,1.3
51,22.5,3.4,38.9,0.0,0.1,0.0,1.8,2.8,66.7,1.7,2.0,3.7,0.9,0.1,0,0.9885057471264368,1.0
72,21.9,3.9,43.0,0.1,0.5,25.6,1.6,2.2,72.7,1.1,3.3,4.3,0.4,0.3,1,1.0555555555555556,0.6470588235294118
77,21.6,3.2,42.5,0.7,2.0,33.5,1.3,1.8,71.9,0.5,2.2,2.7,1.1,0.2,1,1.108108108108108,1.0588235294117647
65,21.3,3.7,41.7,0.3,0.7,37.0,1.9,2.3,82.0,0.6,1.6,2.2,0.7,0.1,0,1.0795454545454544,0.9090909090909091
59,19.8,2.9,44.2,0.0,0.0,0.0,1.7,2.1,79.4,1.8,2.9,4.7,0.3,0.9,1,1.1515151515151516,0.2142857142857143
63,10.7,1.4,42.7,0.4,1.3,31.6,0.5,0.8,63.3,0.4,1.7,2.1,0.3,0.1,0,1.1212121212121213,0.4
78,19.5,2.4,43.1,0.2,0.9,26.9,0.9,1.2,73.6,0.9,2.3,3.2,0.5,0.3,1,1.0535714285714286,1.142857142857143
50,18.7,2.3,37.0,0.6,1.7,33.3,1.1,1.4,77.8,0.4,1.2,1.6,1.0,0.0,0,1.0161290322580645,2.6363636363636362
76,17.9,3.1,44.2,0.7,2.0,33.1,1.3,2.1,62.7,1.4,2.0,3.4,0.6,0.1,1,1.1739130434782608,1.0
64,17.2,1.6,50.5,0.0,0.0,0.0,0.7,1.0,69.7,1.5,2.1,3.6,0.6,1.2,1,1.2580645161290323,0.5
61,17.2,1.8,35.2,0.7,1.9,35.0,0.4,0.6,79.4,0.1,1.3,1.5,0.7,0.2,1,0.9199999999999999,1.6428571428571428
78,16.8,1.9,37.4,0.5,1.6,32.3,0.8,1.1,73.6,0.7,1.6,2.3,0.6,0.4,1,1.02,0.6666666666666667
80,16.4,1.9,45.1,0.0,0.1,0.0,1.1,1.8,60.3,1.4,2.2,3.6,0.8,1.0,1,1.1666666666666667,0.5
76,16.3,1.9,40.9,0.4,1.1,35.0,1.6,2.4,69.8,0.1,1.1,1.2,0.5,0.1,1,1.2291666666666667,1.9166666666666665
78,16.3,2.1,40.0,0.1,0.2,29.4,1.2,1.8,70.8,0.3,1.4,1.7,0.6,0.0,1,1.058823529411765,1.5
53,16.1,1.7,41.4,1.0,2.6,39.6,0.5,0.6,90.3,0.2,1.0,1.2,0.4,0.0,0,1.1904761904761905,2.166666666666667
42,11.2,1.6,48.5,0.0,0.0,0.0,0.8,1.0,74.4,0.7,1.5,2.2,0.2,0.1,1,1.21875,1.0
50,11.0,2.1,42.1,0.4,1.1,34.5,0.5,0.7,68.6,0.1,0.7,0.8,0.3,0.0,1,1.0204081632653061,1.4285714285714286
55,10.8,2.0,50.5,0.0,0.2,16.7,0.8,1.1,72.4,0.7,0.7,1.4,0.5,0.1,0,1.2307692307692308,0.8749999999999999
54,10.8,1.2,47.8,0.0,0.0,0.0,0.8,1.1,68.9,0.6,1.2,1.9,0.3,0.4,0,1.24,0.22222222222222224
25,22.6,2.6,41.3,0.5,1.8,28.3,0.9,1.2,76.7,0.2,2.0,2.2,0.7,0.5,0,1.046875,1.3636363636363635
38,10.1,1.4,39.7,0.5,1.3,38.0,0.8,1.1,72.5,0.1,1.1,1.2,0.2,0.0,0,1.1764705882352942,1.4
70,9.2,0.8,48.7,0.0,0.0,100.0,0.4,0.5,70.3,1.1,1.1,2.2,0.1,0.1,1,1.25,0.7499999999999999
40,7.3,0.8,34.1,0.0,0.3,8.3,0.7,1.0,68.4,0.2,0.5,0.7,0.3,0.1,1,0.9565217391304349,0.7142857142857143
81,37.0,7.8,48.2,0.0,0.0,0.0,4.5,6.6,68.5,4.3,5.7,10.0,0.8,1.6,1,1.2484472049689441,0.6785714285714286
76,36.4,5.9,43.8,0.8,2.2,36.0,4.0,5.5,71.9,2.1,5.7,7.8,1.2,1.3,1,1.2296296296296296,1.2352941176470589
77,36.1,6.5,44.5,1.4,4.0,34.5,3.7,4.7,78.6,2.0,3.3,5.3,1.5,0.4,1,1.2413793103448276,1.65
72,31.1,4.3,40.7,0.8,2.7,31.4,2.6,3.9,67.4,0.9,3.4,4.3,1.6,0.5,1,1.1428571428571428,1.2173913043478262
73,29.7,4.7,51.1,0.4,1.1,35.9,1.8,2.2,82.6,1.2,2.5,3.7,0.8,0.3,0,1.2608695652173914,2.545454545454545
72,26.8,2.4,42.4,0.2,0.8,28.1,1.7,2.2,75.3,1.8,3.4,5.2,1.6,0.2,1,1.1754385964912282,1.923076923076923
82,25.5,4.1,44.9,0.1,0.6,20.4,2.8,3.6,77.4,1.0,2.4,3.4,1.0,0.2,1,1.2065217391304348,2.9
81,25.3,2.8,42.9,1.0,2.7,37.3,1.5,1.9,80.0,1.0,2.9,3.9,1.2,0.4,1,1.2424242424242424,1.5
72,25.0,2.9,39.9,0.4,1.7,26.2,1.9,2.9,66.0,2.0,4.0,6.1,0.8,0.3,1,1.1216216216216217,1.0
51,24.7,4.4,47.1,0.1,0.4,18.2,1.4,1.7,84.7,2.1,4.5,6.5,0.8,1.0,1,1.108695652173913,1.4
75,23.9,3.5,40.5,0.7,2.0,32.5,1.7,2.3,75.1,0.8,1.7,2.5,1.2,0.2,0,1.0804597701149428,1.8333333333333333
79,23.5,2.5,39.5,0.0,0.3,13.0,1.2,1.6,75.0,0.6,1.9,2.5,1.2,0.1,1,0.9843749999999999,2.1818181818181817
81,23.3,3.1,41.5,0.6,1.9,29.3,1.4,1.7,80.7,0.3,1.8,2.0,1.1,0.1,1,1.0945945945945945,2.263157894736842
82,19.8,3.8,42.4,0.7,2.0,35.0,1.2,1.6,72.9,0.2,1.3,1.5,0.6,0.0,1,1.0555555555555556,2.1764705882352944
71,19.3,3.6,42.0,0.4,1.1,36.4,1.5,1.9,77.4,0.5,1.3,1.8,0.4,0.1,1,1.0588235294117647,1.25
48,19.2,2.3,47.6,0.2,0.5,38.5,0.9,1.3,68.3,1.2,2.5,3.6,0.8,0.4,1,1.163265306122449,1.375
45,32.4,4.5,39.9,1.4,3.9,35.2,1.4,1.7,80.8,0.8,3.4,4.2,1.2,0.3,0,1.0350877192982457,2.357142857142857
82,18.6,2.2,42.0,0.3,1.4,22.5,1.2,1.9,63.4,0.6,1.4,2.0,1.2,0.2,1,1.1132075471698115,2.235294117647059
77,17.8,2.9,47.8,0.0,0.1,18.2,2.5,3.4,75.1,1.6,2.3,3.9,0.3,0.3,1,1.377049180327869,0.4444444444444445
67,16.6,3.2,54.9,0.0,0.1,0.0,0.7,1.0,73.4,0.8,1.9,2.7,0.7,0.4,1,1.206896551724138,0.8333333333333334
71,13.7,0.8,42.0,0.0,0.0,0.0,0.6,1.2,48.9,1.6,1.9,3.5,0.4,0.4,1,1.1578947368421053,0.7499999999999999
45,13.3,1.0,36.3,0.5,1.5,35.8,0.6,0.9,67.5,0.3,0.9,1.2,0.3,0.0,0,1.1071428571428572,2.7777777777777777
74,12.1,1.5,37.2,0.3,0.9,36.5,0.5,0.7,73.1,0.6,0.9,1.5,0.3,0.2,0,0.95,0.8333333333333334
52,11.3,0.9,39.3,0.0,0.2,11.1,0.7,1.0,71.7,1.4,0.8,2.2,0.8,0.3,1,1.0869565217391306,1.3333333333333335
46,9.2,1.1,42.6,0.0,0.0,0.0,0.5,0.8,63.2,0.5,1.4,1.8,0.3,0.2,0,1.08,0.6
47,9.2,0.9,31.4,0.3,0.9,29.5,0.4,0.6,70.4,0.5,1.4,1.9,0.3,0.2,1,0.8666666666666667,1.0
75,30.8,4.0,46.2,0.0,0.0,0.0,1.9,3.1,60.9,2.5,5.7,8.1,1.8,1.9,0,1.1379310344827587,0.8947368421052632
40,8.9,0.9,39.8,0.0,0.0,0.0,0.5,1.0,46.3,0.8,1.2,2.0,0.1,0.9,0,1.0,0.6666666666666667
59,8.2,0.9,30.9,0.3,1.1,28.6,0.4,0.6,66.7,0.1,0.5,0.7,0.2,0.0,0,0.8387096774193549,2.142857142857143
53,7.4,0.8,43.9,0.0,0.0,0.0,0.4,0.7,59.5,0.3,0.6,1.0,0.4,0.0,1,1.1111111111111112,1.125
49,7.0,1.1,38.9,0.3,1.0,34.0,0.6,0.8,65.9,0.6,0.9,1.5,0.2,0.1,1,1.103448275862069,0.5
22,6.0,0.6,40.6,0.0,0.0,0.0,0.4,0.5,66.7,0.5,1.0,1.5,0.2,0.1,0,1.0,0.0
50,36.1,4.6,37.4,2.0,6.5,31.0,1.6,2.1,75.2,0.3,2.8,3.1,1.9,0.0,1,1.040650406504065,2.0689655172413794
50,35.2,6.9,45.0,0.4,1.3,28.8,4.1,5.4,76.1,1.9,3.8,5.7,1.1,1.5,1,1.196078431372549,1.3636363636363635
50,35.2,5.2,43.0,0.3,1.5,20.3,2.5,3.4,75.1,0.6,2.1,2.7,1.6,0.1,1,1.0909090909090908,2.241379310344828
48,34.0,5.9,43.9,1.8,4.3,41.2,2.9,4.1,71.3,2.4,4.0,6.4,1.7,1.0,1,1.2222222222222223,1.0
82,30.4,3.7,42.5,0.1,0.5,26.2,1.4,2.6,55.1,1.3,3.0,4.3,1.7,0.2,0,1.0348837209302326,2.6
50,31.2,4.3,46.5,1.4,3.3,43.3,0.9,1.4,63.9,0.5,1.1,1.7,0.5,0.2,1,1.1847826086956523,1.4615384615384615
28,30.4,2.4,50.0,0.0,0.0,0.0,1.5,2.1,71.7,4.0,6.3,10.3,0.9,0.6,1,1.3125,0.75
41,15.2,1.4,35.7,0.1,0.3,35.7,0.8,1.6,50.7,2.0,3.2,5.2,0.4,0.3,1,0.9736842105263159,0.7499999999999999
49,29.7,3.5,42.5,1.1,3.0,35.8,1.8,2.2,81.8,0.4,1.8,2.3,0.9,0.5,1,1.1927710843373494,1.5625
50,25.8,3.6,44.9,0.7,1.9,36.5,2.1,2.7,78.2,1.1,2.4,3.5,1.5,0.4,0,1.2469135802469136,1.4545454545454546
47,22.5,3.8,45.2,0.1,0.2,30.0,1.9,3.3,58.8,2.8,3.6,6.4,0.8,0.3,1,1.1428571428571428,0.5
50,22.3,3.0,46.3,0.2,0.5,40.0,2.0,2.9,71.3,1.8,2.5,4.3,0.6,0.1,1,1.2812499999999998,0.6
25,29.5,5.2,49.0,0.2,0.6,25.0,1.8,2.6,69.7,2.0,3.5,5.5,1.2,0.2,0,1.1714285714285715,0.8947368421052632
50,19.8,3.4,41.1,0.2,1.0,15.4,2.1,3.0,70.9,1.7,2.1,3.8,0.9,0.3,1,1.0963855421686746,1.0714285714285714
49,16.0,2.2,53.7,0.0,0.0,0.0,0.9,1.6,53.8,1.6,2.1,3.7,0.9,0.9,1,1.2926829268292683,0.888888888888889
49,15.9,2.6,46.8,0.0,0.0,0.0,1.1,1.6,67.5,1.3,1.7,3.0,0.4,0.3,1,1.1481481481481481,0.8
42,14.9,1.7,32.9,0.1,0.7,16.7,0.6,0.8,75.0,0.2,1.0,1.2,0.5,0.2,0,0.803921568627451,1.4545454545454546
28,14.6,1.3,45.0,0.0,0.0,0.0,0.8,1.3,56.8,1.3,2.1,3.4,0.4,1.1,1,1.1379310344827587,0.5
24,14.3,1.8,36.1,1.0,2.6,40.3,0.6,0.7,82.4,0.3,1.6,1.8,0.5,0.0,1,1.04,2.5714285714285716
39,13.8,2.2,50.0,0.2,0.5,38.9,1.0,1.4,71.4,0.7,1.3,1.9,0.2,0.1,1,1.2727272727272725,1.0
